Username,Position,Player Name,Team
COSIMO27,W/T,Hollywood Brown,KC
COSIMO27,W/T,Terry McLaurin,WAS
COSIMO27,W/T,Travis Kelce,KC
COSIMO27,W/T,DeVonta Smith,PHI
JIK19,QB,Jayden Daniels,WAS
JIK19,QB,Jalen Hurts,PHI
JIK19,RB,Joe Mixon,HOU
JIK19,RB,James Cook,BUF
JIK19,W/T,DeAndre Hopkins,KC
JIK19,W/T,Dalton Kincaid,BUF
JIK19,W/T,Terry McLaurin,WAS
JIK19,W/T,Dallas Goedert,PHI
JIK19,W/T,Khalil Shakir,BUF
JIK19,W/T,DeVonta Smith,PHI
INSECTFRICTION,QB,Jayden Daniels,WAS
INSECTFRICTION,RB,Brian Robinson Jr.,WAS
INSECTFRICTION,RB,Derrick Henry,BAL
INSECTFRICTION,RB,Saquon Barkley,PHI
INSECTFRICTION,W/T,Olamide Zaccheaus,WAS
INSECTFRICTION,W/T,Zach Ertz,WAS
INSECTFRICTION,W/T,Isaiah Likely,BAL
INSECTFRICTION,W/T,Terry McLaurin,WAS
INSECTFRICTION,W/T,Jordan Addison,MIN
INSECTFRICTION,W/T,Puka Nacua,LAR
BRADC,QB,Jayden Daniels,WAS
BRADC,QB,Patrick Mahomes,KC
BRADC,RB,Josh Jacobs,GB
BRADC,RB,Saquon Barkley,PHI
BRADC,W/T,Noah Gray,KC
BRADC,W/T,Jayden Reed,GB
BRADC,W/T,Cooper Kupp,LAR
BRADC,W/T,Nico Collins,HOU
BRADC,W/T,Xavier Worthy,KC
BRADC,W/T,Travis Kelce,KC
BOJACKSWEGGAWD,QB,Jayden Daniels,WAS
BOJACKSWEGGAWD,QB,Patrick Mahomes,KC
BOJACKSWEGGAWD,RB,Kareem Hunt,KC
BOJACKSWEGGAWD,RB,Bucky Irving,TB
BOJACKSWEGGAWD,RB,Saquon Barkley,PHI
BOJACKSWEGGAWD,W/T,Zach Ertz,WAS
BOJACKSWEGGAWD,W/T,Terry McLaurin,WAS
BOJACKSWEGGAWD,W/T,Hollywood Brown,KC
BOJACKSWEGGAWD,W/T,Mike Evans,TB
BOJACKSWEGGAWD,W/T,DeVonta Smith,PHI
BIGPUNISHER,QB,Jayden Daniels,WAS
BIGPUNISHER,QB,Patrick Mahomes,KC
BIGPUNISHER,RB,Brian Robinson Jr.,WAS
BIGPUNISHER,RB,Kareem Hunt,KC
BIGPUNISHER,RB,Saquon Barkley,PHI
BIGPUNISHER,W/T,Noah Gray,KC
BIGPUNISHER,W/T,Terry McLaurin,WAS
BIGPUNISHER,W/T,Mike Evans,TB
BIGPUNISHER,W/T,Travis Kelce,KC
BIGPUNISHER,W/T,A.J. Brown,PHI
BETTINGBOYZZ,QB,Jayden Daniels,WAS
BETTINGBOYZZ,QB,Patrick Mahomes,KC
BETTINGBOYZZ,RB,Brian Robinson Jr.,WAS
BETTINGBOYZZ,RB,Kyren Williams,LAR
BETTINGBOYZZ,RB,Saquon Barkley,PHI
BETTINGBOYZZ,W/T,Noah Gray,KC
BETTINGBOYZZ,W/T,Nico Collins,HOU
BETTINGBOYZZ,W/T,Terry McLaurin,WAS
BETTINGBOYZZ,W/T,Dallas Goedert,PHI
BETTINGBOYZZ,W/T,Xavier Worthy,KC
RICKYSPANISH69,QB,C.J. Stroud,HOU
RICKYSPANISH69,QB,Jayden Daniels,WAS
RICKYSPANISH69,RB,Brian Robinson Jr.,WAS
RICKYSPANISH69,RB,James Cook,BUF
RICKYSPANISH69,RB,Saquon Barkley,PHI
RICKYSPANISH69,W/T,Nico Collins,HOU
RICKYSPANISH69,W/T,Terry McLaurin,WAS
RICKYSPANISH69,W/T,Mark Andrews,BAL
RICKYSPANISH69,W/T,Khalil Shakir,BUF
RICKYSPANISH69,W/T,DeVonta Smith,PHI
LILWAYNESAYSYEH,QB,Jayden Daniels,WAS
LILWAYNESAYSYEH,RB,Brian Robinson Jr.,WAS
LILWAYNESAYSYEH,RB,Derrick Henry,BAL
LILWAYNESAYSYEH,RB,Jahmyr Gibbs,DET
LILWAYNESAYSYEH,W/T,Olamide Zaccheaus,WAS
LILWAYNESAYSYEH,W/T,Zach Ertz,WAS
LILWAYNESAYSYEH,W/T,Keon Coleman,BUF
LILWAYNESAYSYEH,W/T,Terry McLaurin,WAS
LILWAYNESAYSYEH,W/T,Rashod Bateman,BAL
LILWAYNESAYSYEH,W/T,Zay Flowers,BAL
MICHAELSCOTT1,QB,Baker Mayfield,TB
MICHAELSCOTT1,QB,Jayden Daniels,WAS
MICHAELSCOTT1,RB,David Montgomery,DET
MICHAELSCOTT1,RB,James Cook,BUF
MICHAELSCOTT1,RB,Saquon Barkley,PHI
MICHAELSCOTT1,W/T,Olamide Zaccheaus,WAS
MICHAELSCOTT1,W/T,Courtland Sutton,DEN
MICHAELSCOTT1,W/T,Terry McLaurin,WAS
MICHAELSCOTT1,W/T,Mike Evans,TB
MICHAELSCOTT1,W/T,Puka Nacua,LAR
SPAT,QB,Jayden Daniels,WAS
SPAT,QB,Jalen Hurts,PHI
SPAT,RB,Brian Robinson Jr.,WAS
SPAT,RB,Derrick Henry,BAL
SPAT,W/T,Isaiah Likely,BAL
SPAT,W/T,Terry McLaurin,WAS
SPAT,W/T,Dallas Goedert,PHI
SPAT,W/T,Rashod Bateman,BAL
SPAT,W/T,Mark Andrews,BAL
SPAT,W/T,DeVonta Smith,PHI
CULLENJ,QB,Jayden Daniels,WAS
CULLENJ,RB,Brian Robinson Jr.,WAS
CULLENJ,RB,Bucky Irving,TB
CULLENJ,RB,Saquon Barkley,PHI
CULLENJ,W/T,Zach Ertz,WAS
CULLENJ,W/T,Quentin Johnston,LAC
CULLENJ,W/T,Terry McLaurin,WAS
CULLENJ,W/T,Ladd McConkey,LAC
CULLENJ,W/T,Travis Kelce,KC
CULLENJ,W/T,A.J. Brown,PHI
SLICKWILL315,QB,Justin Herbert,LAC
SLICKWILL315,QB,Jayden Daniels,WAS
SLICKWILL315,RB,J.K. Dobbins,LAC
SLICKWILL315,RB,Saquon Barkley,PHI
SLICKWILL315,W/T,Courtland Sutton,DEN
SLICKWILL315,W/T,Zach Ertz,WAS
SLICKWILL315,W/T,Quentin Johnston,LAC
SLICKWILL315,W/T,Terry McLaurin,WAS
SLICKWILL315,W/T,Ladd McConkey,LAC
SLICKWILL315,W/T,A.J. Brown,PHI
BRADBLACKANDGOLD,QB,Justin Herbert,LAC
BRADBLACKANDGOLD,QB,Jayden Daniels,WAS
BRADBLACKANDGOLD,RB,Brian Robinson Jr.,WAS
BRADBLACKANDGOLD,RB,J.K. Dobbins,LAC
BRADBLACKANDGOLD,RB,Saquon Barkley,PHI
BRADBLACKANDGOLD,W/T,Zach Ertz,WAS
BRADBLACKANDGOLD,W/T,Dalton Kincaid,BUF
BRADBLACKANDGOLD,W/T,Ladd McConkey,LAC
BRADBLACKANDGOLD,W/T,Khalil Shakir,BUF
BRADBLACKANDGOLD,W/T,A.J. Brown,PHI
DRACOB,QB,Jayden Daniels,WAS
DRACOB,QB,Jared Goff,DET
DRACOB,RB,Joe Mixon,HOU
DRACOB,RB,Kareem Hunt,KC
DRACOB,RB,Jahmyr Gibbs,DET
DRACOB,W/T,Keon Coleman,BUF
DRACOB,W/T,DeAndre Hopkins,KC
DRACOB,W/T,Ladd McConkey,LAC
DRACOB,W/T,Khalil Shakir,BUF
DRACOB,W/T,Amon-Ra St. Brown,DET
TJMAGER,QB,C.J. Stroud,HOU
TJMAGER,QB,Patrick Mahomes,KC
TJMAGER,RB,David Montgomery,DET
TJMAGER,RB,Aaron Jones,MIN
TJMAGER,RB,Saquon Barkley,PHI
TJMAGER,W/T,Noah Gray,KC
TJMAGER,W/T,Terry McLaurin,WAS
TJMAGER,W/T,Nico Collins,HOU
TJMAGER,W/T,Hollywood Brown,KC
TJMAGER,W/T,Sam LaPorta,DET
JTRAIN7,QB,Jayden Daniels,WAS
JTRAIN7,QB,Jared Goff,DET
JTRAIN7,RB,James Cook,BUF
JTRAIN7,RB,Saquon Barkley,PHI
JTRAIN7,W/T,George Pickens,PIT
JTRAIN7,W/T,Quentin Johnston,LAC
JTRAIN7,W/T,Cooper Kupp,LAR
JTRAIN7,W/T,Keon Coleman,BUF
JTRAIN7,W/T,Dallas Goedert,PHI
JTRAIN7,W/T,Jordan Addison,MIN
KILLUMINATI11,QB,Jayden Daniels,WAS
KILLUMINATI11,QB,Patrick Mahomes,KC
KILLUMINATI11,RB,Joe Mixon,HOU
KILLUMINATI11,RB,Saquon Barkley,PHI
KILLUMINATI11,W/T,Olamide Zaccheaus,WAS
KILLUMINATI11,W/T,George Pickens,PIT
KILLUMINATI11,W/T,DeAndre Hopkins,KC
KILLUMINATI11,W/T,Terry McLaurin,WAS
KILLUMINATI11,W/T,Xavier Worthy,KC
KILLUMINATI11,W/T,Travis Kelce,KC
SCH21,QB,Baker Mayfield,TB
SCH21,QB,Patrick Mahomes,KC
SCH21,RB,Saquon Barkley,PHI
SCH21,W/T,Quentin Johnston,LAC
SCH21,W/T,Amari Cooper,BUF
SCH21,W/T,Nico Collins,HOU
SCH21,W/T,Mike Evans,TB
SCH21,W/T,Ladd McConkey,LAC
SCH21,W/T,Xavier Worthy,KC
SCH21,W/T,Travis Kelce,KC
EAZYMONEYLAYUP,QB,Jayden Daniels,WAS
EAZYMONEYLAYUP,QB,Baker Mayfield,TB
EAZYMONEYLAYUP,RB,Kenneth Gainwell,PHI
EAZYMONEYLAYUP,RB,Joe Mixon,HOU
EAZYMONEYLAYUP,RB,Saquon Barkley,PHI
EAZYMONEYLAYUP,W/T,Khalil Shakir,BUF
EAZYMONEYLAYUP,W/T,Dallas Goedert,PHI
EAZYMONEYLAYUP,W/T,Mike Evans,TB
EAZYMONEYLAYUP,W/T,Travis Kelce,KC
EAZYMONEYLAYUP,W/T,A.J. Brown,PHI
GREIG813,QB,Jayden Daniels,WAS
GREIG813,RB,Kareem Hunt,KC
GREIG813,RB,Josh Jacobs,GB
GREIG813,RB,Jahmyr Gibbs,DET
GREIG813,W/T,Quentin Johnston,LAC
GREIG813,W/T,Terry McLaurin,WAS
GREIG813,W/T,Xavier Worthy,KC
GREIG813,W/T,Mike Evans,TB
GREIG813,W/T,Jameson Williams,DET
GREIG813,W/T,Amon-Ra St. Brown,DET
KELLYLENTI,QB,Justin Herbert,LAC
KELLYLENTI,QB,Patrick Mahomes,KC
KELLYLENTI,RB,Isiah Pacheco,KC
KELLYLENTI,RB,Saquon Barkley,PHI
KELLYLENTI,W/T,Marvin Mims Jr.,DEN
KELLYLENTI,W/T,DJ Chark Jr.,LAC
KELLYLENTI,W/T,Courtland Sutton,DEN
KELLYLENTI,W/T,Nico Collins,HOU
KELLYLENTI,W/T,Ladd McConkey,LAC
KELLYLENTI,W/T,Travis Kelce,KC
SCHIGEL79,QB,Jalen Hurts,PHI
SCHIGEL79,RB,Joe Mixon,HOU
SCHIGEL79,RB,Kareem Hunt,KC
SCHIGEL79,RB,J.K. Dobbins,LAC
SCHIGEL79,RB,Bucky Irving,TB
SCHIGEL79,W/T,DeAndre Hopkins,KC
SCHIGEL79,W/T,Nico Collins,HOU
SCHIGEL79,W/T,Mike Evans,TB
SCHIGEL79,W/T,DeVonta Smith,PHI
SCHIGEL79,W/T,A.J. Brown,PHI
RICKYROMA,QB,Jayden Daniels,WAS
RICKYROMA,RB,Kyren Williams,LAR
RICKYROMA,RB,Derrick Henry,BAL
RICKYROMA,W/T,Olamide Zaccheaus,WAS
RICKYROMA,W/T,Zach Ertz,WAS
RICKYROMA,W/T,Jalen McMillan,TB
RICKYROMA,W/T,Terry McLaurin,WAS
RICKYROMA,W/T,Jordan Addison,MIN
RICKYROMA,W/T,Puka Nacua,LAR
RICKYROMA,W/T,Amon-Ra St. Brown,DET
EDUBBS13,QB,Jayden Daniels,WAS
EDUBBS13,QB,Patrick Mahomes,KC
EDUBBS13,RB,Kareem Hunt,KC
EDUBBS13,RB,Josh Jacobs,GB
EDUBBS13,RB,Saquon Barkley,PHI
EDUBBS13,W/T,Zach Ertz,WAS
EDUBBS13,W/T,Isaiah Likely,BAL
EDUBBS13,W/T,Terry McLaurin,WAS
EDUBBS13,W/T,Xavier Worthy,KC
EDUBBS13,W/T,Travis Kelce,KC
MICHIE2121,QB,Matthew Stafford,LAR
MICHIE2121,QB,Jayden Daniels,WAS
MICHIE2121,RB,James Cook,BUF
MICHIE2121,RB,Saquon Barkley,PHI
MICHIE2121,W/T,George Pickens,PIT
MICHIE2121,W/T,Keon Coleman,BUF
MICHIE2121,W/T,Terry McLaurin,WAS
MICHIE2121,W/T,Dallas Goedert,PHI
MICHIE2121,W/T,Khalil Shakir,BUF
MICHIE2121,W/T,Puka Nacua,LAR
THESCURGE,QB,Baker Mayfield,TB
THESCURGE,QB,Jayden Daniels,WAS
THESCURGE,QB,Jared Goff,DET
THESCURGE,RB,Bucky Irving,TB
THESCURGE,RB,Saquon Barkley,PHI
THESCURGE,W/T,Dontayvion Wicks,GB
THESCURGE,W/T,Cooper Kupp,LAR
THESCURGE,W/T,Ladd McConkey,LAC
THESCURGE,W/T,Xavier Worthy,KC
THESCURGE,W/T,Puka Nacua,LAR
GOTHAMGUY,QB,Jayden Daniels,WAS
GOTHAMGUY,QB,Patrick Mahomes,KC
GOTHAMGUY,RB,Isiah Pacheco,KC
GOTHAMGUY,RB,Saquon Barkley,PHI
GOTHAMGUY,W/T,Zach Ertz,WAS
GOTHAMGUY,W/T,Courtland Sutton,DEN
GOTHAMGUY,W/T,DeAndre Hopkins,KC
GOTHAMGUY,W/T,Terry McLaurin,WAS
GOTHAMGUY,W/T,Dallas Goedert,PHI
GOTHAMGUY,W/T,Xavier Worthy,KC
RAGINSTICKMAN,QB,Bo Nix,DEN
RAGINSTICKMAN,QB,Jayden Daniels,WAS
RAGINSTICKMAN,RB,Brian Robinson Jr.,WAS
RAGINSTICKMAN,RB,Joe Mixon,HOU
RAGINSTICKMAN,RB,Saquon Barkley,PHI
RAGINSTICKMAN,W/T,Terry McLaurin,WAS
RAGINSTICKMAN,W/T,Ladd McConkey,LAC
RAGINSTICKMAN,W/T,Zay Flowers,BAL
RAGINSTICKMAN,W/T,Mark Andrews,BAL
RAGINSTICKMAN,W/T,A.J. Brown,PHI
KYBUCKEYE03,QB,Jayden Daniels,WAS
KYBUCKEYE03,QB,Patrick Mahomes,KC
KYBUCKEYE03,RB,Josh Jacobs,GB
KYBUCKEYE03,RB,Kareem Hunt,KC
KYBUCKEYE03,RB,Derrick Henry,BAL
KYBUCKEYE03,W/T,Noah Gray,KC
KYBUCKEYE03,W/T,Terry McLaurin,WAS
KYBUCKEYE03,W/T,Ladd McConkey,LAC
KYBUCKEYE03,W/T,Travis Kelce,KC
KYBUCKEYE03,W/T,Xavier Worthy,KC
UNCLEDAVE14,QB,Baker Mayfield,TB
UNCLEDAVE14,QB,Jayden Daniels,WAS
UNCLEDAVE14,RB,Austin Ekeler,WAS
UNCLEDAVE14,RB,Derrick Henry,BAL
UNCLEDAVE14,RB,Saquon Barkley,PHI
UNCLEDAVE14,W/T,Zach Ertz,WAS
UNCLEDAVE14,W/T,Terry McLaurin,WAS
UNCLEDAVE14,W/T,Zay Flowers,BAL
UNCLEDAVE14,W/T,Puka Nacua,LAR
UNCLEDAVE14,W/T,Jameson Williams,DET
CTEEZY1,QB,Bo Nix,DEN
CTEEZY1,QB,Patrick Mahomes,KC
CTEEZY1,RB,Kareem Hunt,KC
CTEEZY1,RB,Bucky Irving,TB
CTEEZY1,RB,Saquon Barkley,PHI
CTEEZY1,W/T,George Pickens,PIT
CTEEZY1,W/T,Hollywood Brown,KC
CTEEZY1,W/T,Ladd McConkey,LAC
CTEEZY1,W/T,Mike Evans,TB
CTEEZY1,W/T,Travis Kelce,KC
DFORD927,QB,Jayden Daniels,WAS
DFORD927,QB,Patrick Mahomes,KC
DFORD927,RB,Kareem Hunt,KC
DFORD927,RB,Saquon Barkley,PHI
DFORD927,W/T,T.J. Hockenson,MIN
DFORD927,W/T,Jalen McMillan,TB
DFORD927,W/T,Hollywood Brown,KC
DFORD927,W/T,Terry McLaurin,WAS
DFORD927,W/T,Puka Nacua,LAR
DFORD927,W/T,Travis Kelce,KC
LEOGIHUNT,QB,Jayden Daniels,WAS
LEOGIHUNT,QB,Patrick Mahomes,KC
LEOGIHUNT,RB,Kareem Hunt,KC
LEOGIHUNT,RB,Josh Jacobs,GB
LEOGIHUNT,RB,Saquon Barkley,PHI
LEOGIHUNT,W/T,Zach Ertz,WAS
LEOGIHUNT,W/T,DeAndre Hopkins,KC
LEOGIHUNT,W/T,Terry McLaurin,WAS
LEOGIHUNT,W/T,Puka Nacua,LAR
LEOGIHUNT,W/T,Xavier Worthy,KC
CPDUNN12,QB,Jayden Daniels,WAS
CPDUNN12,QB,Patrick Mahomes,KC
CPDUNN12,RB,Kareem Hunt,KC
CPDUNN12,RB,Aaron Jones,MIN
CPDUNN12,RB,Saquon Barkley,PHI
CPDUNN12,W/T,Zach Ertz,WAS
CPDUNN12,W/T,Terry McLaurin,WAS
CPDUNN12,W/T,Ladd McConkey,LAC
CPDUNN12,W/T,Xavier Worthy,KC
CPDUNN12,W/T,Travis Kelce,KC
DANSPRS16,QB,Justin Herbert,LAC
DANSPRS16,QB,Jayden Daniels,WAS
DANSPRS16,RB,Derrick Henry,BAL
DANSPRS16,RB,Saquon Barkley,PHI
DANSPRS16,W/T,Zach Ertz,WAS
DANSPRS16,W/T,Courtland Sutton,DEN
DANSPRS16,W/T,Terry McLaurin,WAS
DANSPRS16,W/T,Dallas Goedert,PHI
DANSPRS16,W/T,Rashod Bateman,BAL
DANSPRS16,W/T,DeVonta Smith,PHI
CDRUM,QB,Jayden Daniels,WAS
CDRUM,QB,Patrick Mahomes,KC
CDRUM,RB,David Montgomery,DET
CDRUM,RB,Saquon Barkley,PHI
CDRUM,W/T,Courtland Sutton,DEN
CDRUM,W/T,DeAndre Hopkins,KC
CDRUM,W/T,Terry McLaurin,WAS
CDRUM,W/T,Ladd McConkey,LAC
CDRUM,W/T,Xavier Worthy,KC
CDRUM,W/T,Travis Kelce,KC
WHITEBREAD,QB,Justin Herbert,LAC
WHITEBREAD,QB,Jayden Daniels,WAS
WHITEBREAD,RB,Kareem Hunt,KC
WHITEBREAD,RB,J.K. Dobbins,LAC
WHITEBREAD,RB,Saquon Barkley,PHI
WHITEBREAD,W/T,Olamide Zaccheaus,WAS
WHITEBREAD,W/T,Terry McLaurin,WAS
WHITEBREAD,W/T,Ladd McConkey,LAC
WHITEBREAD,W/T,Travis Kelce,KC
WHITEBREAD,W/T,A.J. Brown,PHI
YEESTEVE,QB,Baker Mayfield,TB
YEESTEVE,QB,Jayden Daniels,WAS
YEESTEVE,RB,David Montgomery,DET
YEESTEVE,RB,Josh Jacobs,GB
YEESTEVE,RB,Saquon Barkley,PHI
YEESTEVE,W/T,Nico Collins,HOU
YEESTEVE,W/T,Terry McLaurin,WAS
YEESTEVE,W/T,Khalil Shakir,BUF
YEESTEVE,W/T,Jameson Williams,DET
YEESTEVE,W/T,A.J. Brown,PHI
BIGDUMBANIMAL19,QB,Sam Darnold,MIN
BIGDUMBANIMAL19,QB,Jayden Daniels,WAS
BIGDUMBANIMAL19,QB,Patrick Mahomes,KC
BIGDUMBANIMAL19,RB,Kareem Hunt,KC
BIGDUMBANIMAL19,RB,Saquon Barkley,PHI
BIGDUMBANIMAL19,W/T,Courtland Sutton,DEN
BIGDUMBANIMAL19,W/T,T.J. Hockenson,MIN
BIGDUMBANIMAL19,W/T,Terry McLaurin,WAS
BIGDUMBANIMAL19,W/T,Xavier Worthy,KC
BIGDUMBANIMAL19,W/T,Travis Kelce,KC
SOLOMPLS,QB,Jalen Hurts,PHI
SOLOMPLS,RB,Kenneth Gainwell,PHI
SOLOMPLS,RB,Joe Mixon,HOU
SOLOMPLS,RB,Derrick Henry,BAL
SOLOMPLS,W/T,Nelson Agholor,BAL
SOLOMPLS,W/T,Courtland Sutton,DEN
SOLOMPLS,W/T,Nico Collins,HOU
SOLOMPLS,W/T,Dallas Goedert,PHI
SOLOMPLS,W/T,Rashod Bateman,BAL
SOLOMPLS,W/T,Justin Jefferson,MIN
DANSPRS16,QB,Baker Mayfield,TB
DANSPRS16,QB,Patrick Mahomes,KC
DANSPRS16,RB,Saquon Barkley,PHI
DANSPRS16,W/T,Jayden Reed,GB
DANSPRS16,W/T,DeAndre Hopkins,KC
DANSPRS16,W/T,Terry McLaurin,WAS
DANSPRS16,W/T,Nico Collins,HOU
DANSPRS16,W/T,Mike Evans,TB
DANSPRS16,W/T,Xavier Worthy,KC
DANSPRS16,W/T,Amon-Ra St. Brown,DET
LAYTHEWOOD,QB,Baker Mayfield,TB
LAYTHEWOOD,QB,Jalen Hurts,PHI
LAYTHEWOOD,RB,Isiah Pacheco,KC
LAYTHEWOOD,RB,Saquon Barkley,PHI
LAYTHEWOOD,W/T,Jalen McMillan,TB
LAYTHEWOOD,W/T,Isaiah Likely,BAL
LAYTHEWOOD,W/T,Hollywood Brown,KC
LAYTHEWOOD,W/T,Ladd McConkey,LAC
LAYTHEWOOD,W/T,Mike Evans,TB
LAYTHEWOOD,W/T,Travis Kelce,KC
MDK29,QB,Baker Mayfield,TB
MDK29,QB,Jayden Daniels,WAS
MDK29,RB,Brian Robinson Jr.,WAS
MDK29,RB,Joe Mixon,HOU
MDK29,RB,Isiah Pacheco,KC
MDK29,RB,Saquon Barkley,PHI
MDK29,W/T,Terry McLaurin,WAS
MDK29,W/T,Nico Collins,HOU
MDK29,W/T,Xavier Worthy,KC
MDK29,W/T,A.J. Brown,PHI
CHIEFSMANIAC15,QB,C.J. Stroud,HOU
CHIEFSMANIAC15,QB,Patrick Mahomes,KC
CHIEFSMANIAC15,RB,Kareem Hunt,KC
CHIEFSMANIAC15,RB,Kyren Williams,LAR
CHIEFSMANIAC15,RB,Saquon Barkley,PHI
CHIEFSMANIAC15,W/T,George Pickens,PIT
CHIEFSMANIAC15,W/T,Terry McLaurin,WAS
CHIEFSMANIAC15,W/T,Nico Collins,HOU
CHIEFSMANIAC15,W/T,Travis Kelce,KC
CHIEFSMANIAC15,W/T,Xavier Worthy,KC
OPPLUKE,QB,Jayden Daniels,WAS
OPPLUKE,QB,Patrick Mahomes,KC
OPPLUKE,RB,Brian Robinson Jr.,WAS
OPPLUKE,RB,Kyren Williams,LAR
OPPLUKE,RB,Saquon Barkley,PHI
OPPLUKE,W/T,Quentin Johnston,LAC
OPPLUKE,W/T,Courtland Sutton,DEN
OPPLUKE,W/T,Terry McLaurin,WAS
OPPLUKE,W/T,Ladd McConkey,LAC
OPPLUKE,W/T,Xavier Worthy,KC
DAGRILLASZ,QB,Jayden Daniels,WAS
DAGRILLASZ,RB,Derrick Henry,BAL
DAGRILLASZ,RB,Saquon Barkley,PHI
DAGRILLASZ,W/T,Jahan Dotson,PHI
DAGRILLASZ,W/T,Zach Ertz,WAS
DAGRILLASZ,W/T,Jayden Reed,GB
DAGRILLASZ,W/T,Isaiah Likely,BAL
DAGRILLASZ,W/T,Terry McLaurin,WAS
DAGRILLASZ,W/T,Rashod Bateman,BAL
DAGRILLASZ,W/T,Puka Nacua,LAR
BMARKKKKK,QB,Baker Mayfield,TB
BMARKKKKK,QB,Justin Herbert,LAC
BMARKKKKK,QB,Sam Darnold,MIN
BMARKKKKK,RB,Isiah Pacheco,KC
BMARKKKKK,RB,Aaron Jones,MIN
BMARKKKKK,RB,Saquon Barkley,PHI
BMARKKKKK,W/T,Nico Collins,HOU
BMARKKKKK,W/T,Ladd McConkey,LAC
BMARKKKKK,W/T,Travis Kelce,KC
BMARKKKKK,W/T,A.J. Brown,PHI
CURL99,QB,Sam Darnold,MIN
CURL99,QB,Jayden Daniels,WAS
CURL99,RB,Saquon Barkley,PHI
CURL99,RB,James Cook,BUF
CURL99,W/T,Jalen Nailor,MIN
CURL99,W/T,Zach Ertz,WAS
CURL99,W/T,Dalton Kincaid,BUF
CURL99,W/T,Terry McLaurin,WAS
CURL99,W/T,Dallas Goedert,PHI
CURL99,W/T,Khalil Shakir,BUF
RDC0206,QB,Jayden Daniels,WAS
RDC0206,RB,Kyren Williams,LAR
RDC0206,RB,David Montgomery,DET
RDC0206,RB,Derrick Henry,BAL
RDC0206,RB,Saquon Barkley,PHI
RDC0206,W/T,Tim Patrick,DET
RDC0206,W/T,Cooper Kupp,LAR
RDC0206,W/T,Terry McLaurin,WAS
RDC0206,W/T,Sam LaPorta,DET
RDC0206,W/T,Xavier Worthy,KC
HAHOOD,QB,Sam Darnold,MIN
HAHOOD,QB,Jayden Daniels,WAS
HAHOOD,RB,Kenneth Gainwell,PHI
HAHOOD,RB,Derrick Henry,BAL
HAHOOD,RB,Saquon Barkley,PHI
HAHOOD,W/T,DeAndre Hopkins,KC
HAHOOD,W/T,Terry McLaurin,WAS
HAHOOD,W/T,Xavier Worthy,KC
HAHOOD,W/T,Khalil Shakir,BUF
HAHOOD,W/T,Jordan Addison,MIN
CMRATTLER,QB,Jayden Daniels,WAS
CMRATTLER,QB,Patrick Mahomes,KC
CMRATTLER,RB,Austin Ekeler,WAS
CMRATTLER,RB,Kyren Williams,LAR
CMRATTLER,RB,Saquon Barkley,PHI
CMRATTLER,W/T,Jahan Dotson,PHI
CMRATTLER,W/T,DeAndre Hopkins,KC
CMRATTLER,W/T,Terry McLaurin,WAS
CMRATTLER,W/T,Puka Nacua,LAR
CMRATTLER,W/T,Travis Kelce,KC
SPOON17,QB,Jayden Daniels,WAS
SPOON17,RB,Brian Robinson Jr.,WAS
SPOON17,RB,Saquon Barkley,PHI
SPOON17,W/T,Zach Ertz,WAS
SPOON17,W/T,Courtland Sutton,DEN
SPOON17,W/T,Terry McLaurin,WAS
SPOON17,W/T,Rashod Bateman,BAL
SPOON17,W/T,Mike Evans,TB
SPOON17,W/T,Jameson Williams,DET
SPOON17,W/T,A.J. Brown,PHI
GECGECGEC22,QB,Jayden Daniels,WAS
GECGECGEC22,QB,Patrick Mahomes,KC
GECGECGEC22,RB,Brian Robinson Jr.,WAS
GECGECGEC22,RB,Kareem Hunt,KC
GECGECGEC22,RB,Saquon Barkley,PHI
GECGECGEC22,W/T,DeAndre Hopkins,KC
GECGECGEC22,W/T,Nico Collins,HOU
GECGECGEC22,W/T,Terry McLaurin,WAS
GECGECGEC22,W/T,Dallas Goedert,PHI
GECGECGEC22,W/T,Xavier Worthy,KC
SHERIDANPT,QB,Jayden Daniels,WAS
SHERIDANPT,RB,Brian Robinson Jr.,WAS
SHERIDANPT,RB,Kyren Williams,LAR
SHERIDANPT,RB,Derrick Henry,BAL
SHERIDANPT,RB,Saquon Barkley,PHI
SHERIDANPT,W/T,Cooper Kupp,LAR
SHERIDANPT,W/T,Zach Ertz,WAS
SHERIDANPT,W/T,Terry McLaurin,WAS
SHERIDANPT,W/T,Rashod Bateman,BAL
SHERIDANPT,W/T,Zay Flowers,BAL
BUDDABOYKINS,QB,Justin Herbert,LAC
BUDDABOYKINS,QB,Jayden Daniels,WAS
BUDDABOYKINS,RB,Joe Mixon,HOU
BUDDABOYKINS,RB,Isiah Pacheco,KC
BUDDABOYKINS,RB,Saquon Barkley,PHI
BUDDABOYKINS,W/T,Zach Ertz,WAS
BUDDABOYKINS,W/T,DeAndre Hopkins,KC
BUDDABOYKINS,W/T,Ladd McConkey,LAC
BUDDABOYKINS,W/T,Travis Kelce,KC
BUDDABOYKINS,W/T,DeVonta Smith,PHI
JFERRIS5,QB,Jayden Daniels,WAS
JFERRIS5,RB,Brian Robinson Jr.,WAS
JFERRIS5,RB,J.K. Dobbins,LAC
JFERRIS5,RB,Saquon Barkley,PHI
JFERRIS5,W/T,Olamide Zaccheaus,WAS
JFERRIS5,W/T,Zach Ertz,WAS
