Username,Position,Player Name,Team
MARIOSOLAR,W/T,Travis Kelce,KC
MARIOSOLAR,W/T,A.J. Brown,PHI
PGHFAN25,QB,Jalen Hurts,PHI
PGHFAN25,RB,Joe Mixon,HOU
PGHFAN25,RB,Isiah Pacheco,KC
PGHFAN25,RB,Saquon Barkley,PHI
PGHFAN25,W/T,Noah Gray,KC
PGHFAN25,W/T,Terry McLaurin,WAS
PGHFAN25,W/T,Nico Collins,HOU
PGHFAN25,W/T,Xavier Worthy,KC
PGHFAN25,W/T,Travis Kelce,KC
PGHFAN25,W/T,A.J. Brown,PHI
IDERTI,QB,Jalen Hurts,PHI
IDERTI,RB,Joe Mixon,HOU
IDERTI,RB,Saquon Barkley,PHI
IDERTI,W/T,Mack Hollins,BUF
IDERTI,W/T,Keon Coleman,BUF
IDERTI,W/T,Dallas Goedert,PHI
IDERTI,W/T,Nico Collins,HOU
IDERTI,W/T,DeVonta Smith,PHI
IDERTI,W/T,Travis Kelce,KC
IDERTI,W/T,A.J. Brown,PHI
THECANNON11,QB,Josh Allen,BUF
THECANNON11,RB,Austin Ekeler,WAS
THECANNON11,RB,James Cook,BUF
THECANNON11,RB,Saquon Barkley,PHI
THECANNON11,W/T,Amari Cooper,BUF
THECANNON11,W/T,Terry McLaurin,WAS
THECANNON11,W/T,Nico Collins,HOU
THECANNON11,W/T,Khalil Shakir,BUF
THECANNON11,W/T,Puka Nacua,LAR
THECANNON11,W/T,A.J. Brown,PHI
FUNKMASTAJZUS,QB,Jayden Daniels,WAS
FUNKMASTAJZUS,QB,Patrick Mahomes,KC
FUNKMASTAJZUS,RB,Kareem Hunt,KC
FUNKMASTAJZUS,RB,James Cook,BUF
FUNKMASTAJZUS,RB,Jahmyr Gibbs,DET
FUNKMASTAJZUS,W/T,DeAndre Hopkins,KC
FUNKMASTAJZUS,W/T,Terry McLaurin,WAS
FUNKMASTAJZUS,W/T,Hollywood Brown,KC
FUNKMASTAJZUS,W/T,Xavier Worthy,KC
FUNKMASTAJZUS,W/T,Travis Kelce,KC
BIGTRUCKIN,QB,Jalen Hurts,PHI
BIGTRUCKIN,QB,Josh Allen,BUF
BIGTRUCKIN,RB,James Cook,BUF
BIGTRUCKIN,RB,Saquon Barkley,PHI
BIGTRUCKIN,W/T,Keon Coleman,BUF
BIGTRUCKIN,W/T,Dalton Kincaid,BUF
BIGTRUCKIN,W/T,Terry McLaurin,WAS
BIGTRUCKIN,W/T,Dallas Goedert,PHI
BIGTRUCKIN,W/T,Khalil Shakir,BUF
