Username,Position,Player Name,Team
YARSHALMANDA,W/T,Dyami Brown,WAS
YARSHALMANDA,W/T,Hollywood Brown,KC
YARSHALMANDA,W/T,Terry McLaurin,WAS
YARSHALMANDA,W/T,Xavier Worthy,KC
YARSHALMANDA,W/T,DeAndre Hopkins,KC
YARSHALMANDA,W/T,Zay Flowers,BAL
MATTGUERIN88,QB,Jordan Love,GB
MATTGUERIN88,QB,Patrick Mahomes,KC
MATTGUERIN88,RB,Brian Robinson Jr.,WAS
MATTGUERIN88,RB,Kyren Williams,LAR
MATTGUERIN88,RB,Saquon Barkley,PHI
MATTGUERIN88,W/T,T.J. Hockenson,MIN
MATTGUERIN88,W/T,Terry McLaurin,WAS
MATTGUERIN88,W/T,Jameson Williams,DET
MATTGUERIN88,W/T,Nico Collins,HOU
MATTGUERIN88,W/T,DeVonta Smith,PHI
LOFIREBALL15,QB,C.J. Stroud,HOU
LOFIREBALL15,QB,Jayden Daniels,WAS
LOFIREBALL15,RB,Brian Robinson Jr.,WAS
LOFIREBALL15,RB,Joe Mixon,HOU
LOFIREBALL15,RB,Saquon Barkley,PHI
LOFIREBALL15,W/T,Dalton Schultz,HOU
LOFIREBALL15,W/T,Dallas Goedert,PHI
LOFIREBALL15,W/T,Terry McLaurin,WAS
LOFIREBALL15,W/T,Nico Collins,HOU
LOFIREBALL15,W/T,A.J. Brown,PHI
YBUCKS,QB,C.J. Stroud,HOU
YBUCKS,QB,Jayden Daniels,WAS
YBUCKS,QB,Sam Darnold,MIN
YBUCKS,RB,Joe Mixon,HOU
YBUCKS,RB,Aaron Jones,MIN
YBUCKS,RB,Saquon Barkley,PHI
YBUCKS,W/T,Ladd McConkey,LAC
YBUCKS,W/T,Terry McLaurin,WAS
YBUCKS,W/T,Nico Collins,HOU
YBUCKS,W/T,A.J. Brown,PHI
FANTASYFANATIC,QB,Baker Mayfield,TB
FANTASYFANATIC,QB,Patrick Mahomes,KC
FANTASYFANATIC,RB,James Cook,BUF
FANTASYFANATIC,RB,Saquon Barkley,PHI
FANTASYFANATIC,W/T,Xavier Worthy,KC
FANTASYFANATIC,W/T,Cooper Kupp,LAR
FANTASYFANATIC,W/T,T.J. Hockenson,MIN
FANTASYFANATIC,W/T,Dalton Kincaid,BUF
FANTASYFANATIC,W/T,Jordan Addison,MIN
FANTASYFANATIC,W/T,Nico Collins,HOU
BABYJAY248,QB,Jayden Daniels,WAS
BABYJAY248,QB,Patrick Mahomes,KC
BABYJAY248,RB,Brian Robinson Jr.,WAS
BABYJAY248,RB,Josh Jacobs,GB
BABYJAY248,RB,Saquon Barkley,PHI
BABYJAY248,W/T,Cooper Kupp,LAR
BABYJAY248,W/T,Terry McLaurin,WAS
BABYJAY248,W/T,Jayden Reed,GB
BABYJAY248,W/T,Xavier Worthy,KC
BABYJAY248,W/T,Travis Kelce,KC
ALEXDFOX,QB,Jayden Daniels,WAS
ALEXDFOX,QB,Patrick Mahomes,KC
ALEXDFOX,RB,Kareem Hunt,KC
ALEXDFOX,RB,Kyren Williams,LAR
ALEXDFOX,RB,Saquon Barkley,PHI
ALEXDFOX,W/T,Mike Evans,TB
ALEXDFOX,W/T,Noah Gray,KC
ALEXDFOX,W/T,Terry McLaurin,WAS
ALEXDFOX,W/T,Xavier Worthy,KC
ALEXDFOX,W/T,Puka Nacua,LAR
HULIMAN128,QB,Jayden Daniels,WAS
HULIMAN128,QB,Patrick Mahomes,KC
HULIMAN128,RB,Brian Robinson Jr.,WAS
HULIMAN128,RB,Josh Jacobs,GB
HULIMAN128,RB,Saquon Barkley,PHI
HULIMAN128,W/T,Tucker Kraft,GB
HULIMAN128,W/T,Terry McLaurin,WAS
HULIMAN128,W/T,Xavier Worthy,KC
HULIMAN128,W/T,DeAndre Hopkins,KC
HULIMAN128,W/T,Travis Kelce,KC
PEGOODW,QB,Jayden Daniels,WAS
PEGOODW,QB,Sam Darnold,MIN
PEGOODW,RB,James Cook,BUF
PEGOODW,RB,Saquon Barkley,PHI
PEGOODW,W/T,Christian Watson,GB
PEGOODW,W/T,Terry McLaurin,WAS
PEGOODW,W/T,Mike Evans,TB
PEGOODW,W/T,Travis Kelce,KC
PEGOODW,W/T,Puka Nacua,LAR
PEGOODW,W/T,DeVonta Smith,PHI
BIGSONNY602,QB,Jayden Daniels,WAS
BIGSONNY602,QB,Patrick Mahomes,KC
BIGSONNY602,RB,Kareem Hunt,KC
BIGSONNY602,RB,Kyren Williams,LAR
BIGSONNY602,RB,Saquon Barkley,PHI
BIGSONNY602,W/T,Terry McLaurin,WAS
BIGSONNY602,W/T,Dallas Goedert,PHI
BIGSONNY602,W/T,Xavier Worthy,KC
BIGSONNY602,W/T,DeAndre Hopkins,KC
BIGSONNY602,W/T,DeVonta Smith,PHI
CHALKLIKE,QB,Jayden Daniels,WAS
CHALKLIKE,QB,Patrick Mahomes,KC
CHALKLIKE,RB,Kareem Hunt,KC
CHALKLIKE,RB,Kyren Williams,LAR
CHALKLIKE,RB,Joe Mixon,HOU
CHALKLIKE,W/T,Terry McLaurin,WAS
CHALKLIKE,W/T,Cooper Kupp,LAR
CHALKLIKE,W/T,Zay Flowers,BAL
CHALKLIKE,W/T,Travis Kelce,KC
CHALKLIKE,W/T,A.J. Brown,PHI
NMJ4786,QB,Jayden Daniels,WAS
NMJ4786,QB,C.J. Stroud,HOU
NMJ4786,RB,Brian Robinson Jr.,WAS
NMJ4786,RB,Joe Mixon,HOU
NMJ4786,RB,Saquon Barkley,PHI
NMJ4786,W/T,Tank Dell,HOU
NMJ4786,W/T,Terry McLaurin,WAS
NMJ4786,W/T,Dallas Goedert,PHI
NMJ4786,W/T,DeVonta Smith,PHI
NMJ4786,W/T,A.J. Brown,PHI
TBALLA,QB,Jayden Daniels,WAS
TBALLA,QB,C.J. Stroud,HOU
TBALLA,RB,Brian Robinson Jr.,WAS
TBALLA,RB,James Cook,BUF
TBALLA,RB,Saquon Barkley,PHI
TBALLA,W/T,Terry McLaurin,WAS
TBALLA,W/T,Tank Dell,HOU
TBALLA,W/T,Nico Collins,HOU
TBALLA,W/T,Khalil Shakir,BUF
TBALLA,W/T,A.J. Brown,PHI
BEARMAN80,QB,Jayden Daniels,WAS
BEARMAN80,QB,Patrick Mahomes,KC
BEARMAN80,RB,Kyren Williams,LAR
BEARMAN80,RB,Saquon Barkley,PHI
BEARMAN80,W/T,Cooper Kupp,LAR
BEARMAN80,W/T,Ladd McConkey,LAC
BEARMAN80,W/T,Terry McLaurin,WAS
BEARMAN80,W/T,Hollywood Brown,KC
BEARMAN80,W/T,Xavier Worthy,KC
BEARMAN80,W/T,Travis Kelce,KC
CDOME06,QB,C.J. Stroud,HOU
CDOME06,QB,Patrick Mahomes,KC
CDOME06,RB,Kyren Williams,LAR
CDOME06,RB,Kenneth Gainwell,PHI
CDOME06,RB,Joe Mixon,HOU
CDOME06,RB,Saquon Barkley,PHI
CDOME06,W/T,Terry McLaurin,WAS
CDOME06,W/T,Mike Evans,TB
CDOME06,W/T,Nico Collins,HOU
CDOME06,W/T,DeVonta Smith,PHI
AK47SC,QB,Jayden Daniels,WAS
AK47SC,QB,C.J. Stroud,HOU
AK47SC,RB,Kareem Hunt,KC
AK47SC,RB,James Cook,BUF
AK47SC,RB,Jahmyr Gibbs,DET
AK47SC,W/T,Zach Ertz,WAS
AK47SC,W/T,George Pickens,PIT
AK47SC,W/T,Terry McLaurin,WAS
